ein,plan_name,fund_type,num_participants,num_managers,total_fees,top_manager_concentration,fee_percentile,total_shared_managers,betweenness_score,community_concentration,same_parent_fee_ratio,in_circular_pattern,risk_score,has_manager_data,label
464310406,F3EA ANCILLARY PLAN,Multi Employer,121.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
921813777,OAKTREE EDUCATION INC. RETIREMENT PLAN,Multi Employer,3.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
980552787,CIGNA,Multi Employer,107.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
272412351,"WESTHAM MEDIA, INC. 401(K) PLAN",Multi Employer,6.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
823197631,VKMC SERVICES INC. RETIREMENT PLAN,Multi Employer,2.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
341406066,UNIVERSAL SCREEN ARTS RETIREMENT SAVINGS PLAN,Multi Employer,0.0,4.0,100191.0,0.6038466528929745,0.8385542168674699,1.1111111111111111e+55,876.3333333333351,0.3333333333333333,0.1027637212923316,0,1,1,1
954664397,HOFFMAN ACCOUNTANCY CORPORATION 401(K) PROFIT SHARING PLAN,Multi Employer,4.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
823332558,"APPLE ELECTRIC INTEGRATED SOLUTIONS, INC. RETIREMENT PLAN",Multi Employer,19.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
991939521,"DNC INVESTMENTS, INC. 401K PROFIT SHARING PLAN",Multi Employer,2.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
356528977,WELFARE BENEFIT PLAN AND TRUST FOR D & M RETIREES,Multi Employer,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
200685094,"DIVE XTRAS, INC. 401(K) RETIREMENT SAVINGS PLAN",Multi Employer,16.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
823865728,ENJOY HOME CARE LLC 401(K) PLAN,Multi Employer,101.0,1.0,69.0,1.0,0.05542168674698795,1.1111111111111113e+23,0.0,1.0,1.0,0,7,1,0
832809084,VARITEC SOLUTIONS LLC EMPLOYEE SAVINGS PLAN,Multi Employer,0.0,1.0,1255.0,1.0,0.12530120481927712,1.1111111111111112e+53,0.0,1.0,1.0,0,7,1,0
320767610,JUNEBUG INC. 401(K) PLAN,Multi Employer,2.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
201632876,"KROS-WISE, INC.401(K) PLAN",Multi Employer,106.0,1.0,11916.0,1.0,0.37349397590361444,1111.0,0.0,1.0,0.0,0,5,1,0
822001427,"EJSTAPLES, INC. RETIREMENT PLAN",Multi Employer,5.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
113184002,"ENDOCRINE CONSULTANTS OF LONG ISLAND, LLP 401K PLAN",Multi Employer,2.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
264086627,MAKERBOT INDUSTRIES INC 401(K) PLAN,Multi Employer,102.0,1.0,0.0,0.0,0.02530120481927711,1.1111111111111112e+53,0.0,1.0,0.0,0,3,1,1
813631550,XRI SERVICES CO. HEALTH & WELFARE PLAN,Multi Employer,126.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
813148478,RYDEN CORP RETIREMENT PLAN,Multi Employer,2.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
203360954,"ANDRUSS, INC. 401K PROFIT SHARING PLAN",Multi Employer,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
470899236,"THE CAPROCK GROUP, LLC HEALTH BENEFIT PLAN",Multi Employer,64.0,3.0,105999.0,0.6453362767573279,0.8554216867469879,1.1211111111111111e+39,0.0,0.5,0.6453362767573279,0,3,1,1
862957424,BOG & AUG ENTERPRISE INC. RETIREMENT PLAN,Multi Employer,3.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
851386611,"GENTRY ROSE, INC. RETIREMENT PLAN",Multi Employer,1.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
410943459,"ELECTRO-SENSORS, INC. EMPLOYEE STOCK OWNERSHIP PLAN AND TRUST",Multi Employer,35.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
956101110,"LEVINE MANAGEMENT GROUP, INC. 401(K) PROFIT SHARING PLAN",Multi Employer,109.0,1.0,444.0,1.0,0.07951807228915662,111111111.0,0.0,1.0,1.0,0,7,1,0
390866653,"STAINLESS FOUNDRY & ENGINEERING, INC EMPLOYEE HEALTH & WELFARE BENEFIT PLAN",Multi Employer,130.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
270375152,"TASTY BRANDS, LLC DEFINED BENEFIT PLAN",Multi Employer,364.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
581994903,ATLANTA BEVERAGE HEALTH AND WELFARE PLAN,Multi Employer,384.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
842763429,"BRICKYARD, LP WELFARE BENEFIT PLAN",Multi Employer,1801.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
844289702,"MMXX HOLDINGS, INC. 401(K) PLAN",Multi Employer,2.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
370661228,MONMOUTH COLLEGE MASTER WELFARE PLAN,Multi Employer,168.0,2.0,112468.0,0.8190774264679731,0.8650602409638555,1111.0,0.0,0.5,0.8190774264679731,0,6,1,0
800237083,"MIRACLE KIDS SUCCESS ACADEMY, INC. BENEFIT PLAN",Multi Employer,131.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
991197821,"KEG 1 MISSOURI,LLC WELFARE BENEFIT PLAN",Multi Employer,176.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
271746793,CFD INTERNATIONAL LLC 401(K) PROFIT SHARING PLAN & TRUST,Multi Employer,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
410417830,MINNESOTA LIFE INSURANCE COMPANY GROUP DENTAL PLAN,Multi Employer,0.0,1.0,2175.0,1.0,0.15903614457831325,0.0,0.0,1.0,0.0,0,4,1,0
464506192,TELLURIAN SERVICES HEALTH AND WELFARE PLAN,Multi Employer,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
721344093,"GIBSON AND CARDEN, LLC 401K PLAN",Multi Employer,8.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
660627416,ROSSEN MARTINEZ RODRIGUEZ RETIREMENT PLAN,Multi Employer,1.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
330122079,"RICHARD BURNS, M.D., INC. PROFIT SHARING PLAN",Multi Employer,3.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
223850072,THE CONTRACTORS RETIREMENT PLAN,Multi Employer,199.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
870269915,FARRS JEWELRY INC. EMPLOYEE PROFIT SHARING PLAN,Multi Employer,5.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
934476760,DYKALSKI FAMILY CORPORATION PROFIT SHARING PLAN,Multi Employer,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
881579385,"JIH, INC. 401(K) PLAN",Multi Employer,1.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
843332256,B&C ADVENTURES INC RETIREMENT PLAN,Multi Employer,2.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
411300095,ROBBINSDALE CLINIC PA 401-K RETIREMENT PLAN ENTERPRISE 401-K RETIREMENT PLAN,Multi Employer,1.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
260001051,"COMMINGLED PENSION TRUST FUND (INTERNATIONAL EQUITY) OF JPMORGAN CHASE BANK, N.A.",DFE,,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
264295675,"HOLMBERG BUSINESS VENTURES, INC. PROFIT SHARING PLAN",Multi Employer,9.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
202412363,"WHITE RIVER MANAGEMENT, INC. PROFIT SHARING PLAN",Multi Employer,1.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
472813937,ANAM CARA CORP. RETIREMENT PLAN,Multi Employer,13.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
922486587,"PLAZAX, INC. 401(K) PLAN",Multi Employer,1.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
204831454,"MORROW, TOMPKINS, TRUEBLOOD & LEFEVRE, LLC 401(K) PLAN",Multi Employer,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
133507136,SPECIALTY COMMERCE CORP. HEALTH AND WELFARE PLAN,Multi Employer,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
851129578,TIN BARN CONSULTING INCORPORATED RETIREMENT PLAN,Multi Employer,1.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
454494939,AIS ENTERPRISES INC. 401K PLAN,Multi Employer,3.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
822242266,RTB ENTERPRISES 401K,Multi Employer,17.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
660238025,MISTER PRICE INC HELAPAN 1165 RETIREMENT PLAN,Multi Employer,87.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
390981229,"GASKETS, INC. EMPLOYEE STOCK OWNERSHIP PLAN",Multi Employer,14.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
42460112,"EVANS GRIFFITHS & HART, INC. PROFIT SHARING AND 401(K) PLAN AND TRUST",Multi Employer,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
392460481,SMOKY MOUNTAIN PURRFECT STAY CORPORATION 401(K) PLAN,Multi Employer,1.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
742974960,"AUSTIN TRAFFIC SIGNAL CONSTRUCTION CO., INC. HEALTH AND WELFARE PLAN",Multi Employer,154.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
262332469,RIVER VALLEY BUILDERS 401(K) PLAN,Multi Employer,3.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
994656122,ARIZONA CUSTOM SIGNWORKS INC. RETIREMENT PLAN,Multi Employer,1.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
863546886,"AUTO PARTS OF HUNTSVILLE, INC. 401(K) PLAN",Multi Employer,8.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
473061484,PROBUSGARYY20T24IRA,Multiple Employer,6.0,1.0,5000.0,1.0,0.21686746987951808,0.0,0.0,1.0,0.0,0,4,1,0
462164732,RL BARRON HOLDINGS INC. RETIREMENT PLAN,Multi Employer,4.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
201360386,"MODERN TOUCH DENTISTRY, S.C. 401(K) PROFIT SHARING PLAN",Multi Employer,5.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
200513153,J PETER ROBINSON A SOLE PROPRIETOR PROFIT SHARING PLAN,Multi Employer,1.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
680121468,COGNOSANTE LLC 401(K) PLAN,Multi Employer,0.0,2.0,126774.0,0.9828513733099847,0.8771084337349397,111111111112.0,152.53085688820968,1.0,1.0,0,7,1,0
381787847,JACK V. BUTTERFIELD INVESTMENT COMPANY,Multi Employer,8.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
42986097,"BOSTON PEDIATRIC NEUROSURGICAL FOUNDATION, INC. RETIREE MEDICAL SAVINGS ACCOUNT",Multi Employer,7.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
821459401,"PAX LABS, INC. 401K PLAN",Multi Employer,109.0,1.0,838.0,1.0,0.10120481927710843,1.1111111111111112e+53,0.0,1.0,1.0,0,7,1,0
382922937,HURON SURGICAL CLINIC PROFIT SHARING PLAN,Multi Employer,1.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
464814197,"QUANTUM MERIT ENTERPRISES, INC. HEALTH AND WELFARE PLAN",Multi Employer,125.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
462014074,"JCM VENTURES, INC. RETIREMENT PLAN",Multi Employer,1.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
391995061,"PAGEL'S PONDEROSA DAIRY, LLC MEDICAL & RX PLAN",Multi Employer,206.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
331433766,ROBERTS HOME & COMMERCIAL SERVICES INC. RETIREMENT PLAN,Multi Employer,2.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
882031080,CORNERSTONE LEADERSHIP DEVELOPMENT INC. 401(K) PLAN,Multi Employer,1.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
205989542,"BETTERBODY FOODS & NUTRITION, LLC 401(K) PLAN",Multi Employer,58.0,2.0,1145.0,1.0,0.12048192771084337,1.1111111111111113e+42,0.0,0.5,0.0,0,4,1,0
464446458,JLKSSC INC. RETIREMENT PLAN,Multi Employer,1.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
371931170,"HART VENTURES, INC. RETIREMENT PLAN",Multi Employer,3.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
455007246,LC&K ENTERPRISES INC. 401(K) PLAN,Multi Employer,2.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
200480588,"GREGORY MEISTER, SOLE PROPRIETOR 401(K) PLAN",Multi Employer,2.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
934041344,CLC SOLUTIONS INC. RETIREMENT PLAN,Multi Employer,1.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
371132244,TOWN AND COUNTRY FINANCIAL CORPORATION EMPLOYEE STOCK OWNERSHIP PLAN,Multi Employer,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
741238443,"HEART OF TEXAS GOODWILL INDUSTRIES, INC. HRA",Multi Employer,74.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
920801025,KEMP ENDEAVORS INC. RETIREMENT PLAN,Multi Employer,2.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
850911339,BVB CONSTRUCTION RETIREMENT PLAN,Multi Employer,2.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
821380420,G&D ENTERPRISES RETIREMENT PLAN,Multi Employer,4.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
863574200,"OUTSIDE THE BOX LIFESTYLE, INC. 401(K) PROFIT SHARING PLAN",Multi Employer,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
471753656,"LAKE NORMAN FLOORS, INC. RETIREMENT PLAN",Multi Employer,3.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
476438390,PROBUSBEVERLYY14T25,Multiple Employer,6.0,1.0,2500.0,1.0,0.16626506024096385,11.0,0.0,1.0,0.0,0,5,1,0
815155124,GRASIAN INC 401(K) PLAN,Multi Employer,5.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
263769103,"AMOSKEAG BEVERAGES, LLC EMPLOYEE BENEFIT PLAN",Multi Employer,248.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
431862603,FREEDOM BANK OF SOUTHERN MISSOURI EMPLOYEE BENEFIT PLAN,Multi Employer,98.0,1.0,27880.0,1.0,0.5518072289156627,111.0,0.0,1.0,0.0,0,5,1,0
842324416,AUM LOGIX LLC WELFARE BENEFITS PLAN,Multi Employer,16.0,1.0,5675.0,1.0,0.23373493975903614,0.0,0.0,1.0,0.0,0,4,1,0
464223653,BENEFIT IN CARD,Multi Employer,183.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
592923468,"BARRY PARKER PLUMBING, INC. PROFIT SHARING PLAN AND TRUST",Multi Employer,10.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
42104319,ROGERSON COMMUNITIES WELFARE PLAN,Multi Employer,187.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
660550775,MELVIN GONZALEZ GONZALEZ RETIREMENT PLAN,Multi Employer,1.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
840790541,"WESTERN DISPOSAL SERVICES, INC. HEALTH AND WELFARE PLAN",Multi Employer,171.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
332068571,"FAITHFUL CALL, INC. 401K PROFIT SHARING PLAN",Multi Employer,3.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
463870881,CYGNUS KEPLER CORP. 401(K) PROFIT SHARING PLAN,Multi Employer,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
471022530,KUZY RESTORATION INCORPORATED RETIREMENT PLAN,Multi Employer,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
473548277,"CAPILLUM HOLDINGS, INC. 401(K) PROFIT SHARING PLAN",Multi Employer,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
460522393,CHOICE HEALTHCARE SOLUTIONS 401(K) PROFIT SHARING PLAN AND TRUST,Multi Employer,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
411405901,R & M FARMS INC PENSION PLAN,Multi Employer,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
582585034,"NEWFIELDS COMPANIES, LLC FULLY INSURED WELFARE BENEFIT PLAN",Multi Employer,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
205519449,CREMINELLI FINE MEATS LLC HEALTH AND WELFARE PLAN,Multi Employer,184.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
831090940,"VECNA ROBOTICS, INC. EMPLOYEE WELFARE BENEFIT PLAN",Multi Employer,141.0,2.0,517412.0,0.954711139285521,0.9734939759036144,0.0,0.0,1.0,0.0,0,5,1,0
660485009,F. MELENDEZ QUINONES RETIREMENT PLAN,Multi Employer,1.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
223843134,EMPLOYEE BENEFIT PLAN OF CAPITOL COUNTY CHILDREN'S COLLABORATIVE,Multi Employer,104.0,1.0,5775.0,1.0,0.2385542168674699,0.0,0.0,1.0,0.0,0,4,1,0
666035062,JOSE A. SOTO & CARMEN M. MALONDADO RETIREMENT PLAN,Multi Employer,2.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
640166511,GUARANTY BANK AND TRUST FLEXIBLE BENEFIT PLAN,Multi Employer,53.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
203198788,"MONTEREY SPINE & JOINT, PC 401(K) PLAN",Multi Employer,0.0,2.0,37852.0,0.6027422593257952,0.6337349397590362,111111111111111.0,2277.104076367389,0.5,1.0,0,4,1,0
823196817,"HERNCO SERVICES, INC. 401(K) PLAN",Multi Employer,5.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
472273857,"PANTORI PROPERTIES, INC. RETIREMENT PLAN",Multi Employer,2.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
581719987,VIVIAN VAZQUEZ BONILLA RETIREMENT PLAN,Multi Employer,1.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
843233691,"COMMINGLED PENSION TRUST FUND (INTERNATIONAL FOCUS) OF JPMORGAN CHASE BANK, N.A.",DFE,,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
464556481,"JBLS ENTERPRISES, INC. RETIREMENT PLAN",Multi Employer,2.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
884060329,ROBERTS COACHING INC. RETIREMENT PLAN,Multi Employer,1.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
833771129,"SGS II, INC. RETIREMENT PLAN",Multi Employer,2.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
463267440,OCCLA INC. RETIREMENT PLAN,Multi Employer,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
860107268,PARADISE VALLEY COUNTRY CLUB EMPLOYEE BENEFITS PLAN,Multi Employer,128.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
843594345,"CJ YOUNG PROPERTIES, INC. 401(K) PLAN",Multi Employer,1.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
311085414,CHI HEALTH AT HOME FLEXIBLE SPENDING BENEFIT PLAN,Multi Employer,369.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
461498870,"BARFIELD, MURPHY, SHANK & SMITH, LLC",Multi Employer,140.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
454579186,"BOSTON CENTER FOR MEMORY, INC. CASH BALANCE PENSION PLAN",Multi Employer,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
833641147,ADMIRAL LEGACY INC. RETIREMENT PLAN,Multi Employer,2.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
881856667,MMRGE INC. RETIREMENT PLAN,Multi Employer,2.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
825465696,MEXCONS CORP. RETIREMENT PLAN,Multi Employer,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
232629582,NARDONE BROTHERS BAKING COMPANY HEALTH PLAN,Multi Employer,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
993770397,PATHFINDER COACHING INC. RETIREMENT PLAN,Multi Employer,2.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
461220875,"OFFENBURGER CAPITAL MANAGEMENT, LLC 401(K) PLAN",Multi Employer,4.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
431163996,WOOD & HUSTON BANK EMPLOYEE BENEFITS PLAN,Multi Employer,177.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
854334637,TENEX CONTRACTORS CORP. 401(K) PLAN,Multi Employer,8.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
660636184,RENE PURCELL JORDAN RETIRMENT PLAN,Multi Employer,1.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
841151946,FDG RETIREMENT PLAN & TRUST,Multi Employer,20.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
223664900,UFCW LOCAL 360 SCHOLARSHIP FUND,Single Employer,10187.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
880931010,"ARDENTPRESS, INC. 401(K) PLAN",Multi Employer,2.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
861243490,EB21 INC. RETIREMENT PLAN,Multi Employer,3.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
851256264,JETWIND COMPANY RETIREMENT PLAN,Multi Employer,2.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
824995807,"THE GLOVER COLLINS COMPANY, INC. RETIREMENT PLAN",Multi Employer,2.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
331672862,OKKULAR INC. RETIREMENT PLAN,Multi Employer,1.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
851695048,MATTERPORT HEALTH & WELFARE PLAN,Multi Employer,394.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
943342352,"KEVIN W. LOUIE, MD, INC. PROFIT SHARING PLAN",Multi Employer,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
822400916,TOLLANIS CAPITAL MANAGEMENT INC 401(K) PLAN,Multi Employer,1.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
860439303,"DIVISION II CONSTRUCTION COMPANY,INC. EMPLOYEE STOCK OWNERSHIP PLAN",Multi Employer,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
454937442,"SELF STORAGE PROPERTIES, INC. RETIREMENT PLAN",Multi Employer,3.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
340909130,"HOTTLE & ASSOCIATES, INC. 401(K) PLAN",Multi Employer,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
270434108,IBS OF WESTERN OKLAHOMA PROFIT SHARING PLAN,Multi Employer,20.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
562010249,"SALEM PLASTIC SURGERY, INC. 401(K) PROFIT SHARING PLAN & TRUST",Multi Employer,13.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
334899651,SNYDER HOME SERVICES ENTERPRISE INC. RETIREMENT PLAN,Multi Employer,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
431933310,"HEART OF AMERICA BEVERAGE COMPANY, LLC 401(K) PLAN",Multi Employer,93.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
830625965,HAWK HOLLOW PROFESSIONAL SERVICES INC RETIREMENT PLAN,Multi Employer,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
954541777,"BDM MORTGAGE SERVICES, INC. PROFIT SHARING PLAN",Multi Employer,3.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
